cohort,seed,family,true_causal_set,provisional_candidate,state,accepted_candidate,false_authority,no_abstention_false_authority,intervention_nrmse,model_disagreement,rank_stability,ood_score,factual_rmse,mean_false_credit_mass
PRIMARY,41017,N0_ZERO_CAUSE,,C,FALSIFIED_NO_LEVERAGE,,False,True,2.948714180514364,0.04085723546966391,1.0,3.221609625099069,0.9551169391556023,1.0
PRIMARY,41018,M6_REDUNDANT_CAUSES,A|B,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.034998944347443835,0.013144859319624991,1.0,3.3344261384114335,0.14471631037085467,0.02451153261781022
PRIMARY,41018,M7_SYNERGISTIC_CAUSES,A|B,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,1.0063963334279173,0.645437888668802,0.5,3.39644480346621,0.6290395425745439,0.13064912583221588
PRIMARY,41018,M8_VARIABLE_DELAY,A|B,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.07406964129194729,0.05447588454002568,1.0,3.1847865126088033,0.22270317935296305,0.03625913492701197
PRIMARY,41018,M9_LATENT_CONFOUNDER_SHIFT,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.5313959111289446,0.0565442709049833,1.0,3.34797964050201,3.182078303425432,0.6095949612996618
PRIMARY,41018,M10_CONTEXT_DEPENDENT_CAUSALITY,A|D,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.07045064874542015,0.07584891310632555,1.0,3.2347168126712567,0.2707514791391523,0.05488672255454737
PRIMARY,41018,M11_SHARED_MODEL_CLASS_MISSPECIFICATION,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.6870379689880184,0.02450378656378378,1.0,2.8014312291717136,0.317363092220969,0.8644129297473536
PRIMARY,41018,N0_ZERO_CAUSE,,C,FALSIFIED_NO_LEVERAGE,,False,True,3.010617186547285,0.05916438107757558,1.0,3.397978905419807,0.9854972488142154,1.0
PRIMARY,41019,M6_REDUNDANT_CAUSES,A|B,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.04323118170291766,0.009740106859587866,1.0,3.3063673397473723,0.16316488462985862,0.01589084866200946
PRIMARY,41019,M7_SYNERGISTIC_CAUSES,A|B,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,1.0191575819056442,0.5689389528685524,0.5833333333333334,3.283421560693327,0.5918086073104528,0.1613232339765015
PRIMARY,41019,M8_VARIABLE_DELAY,A|B,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.06598252049471798,0.04183551079350012,1.0,3.1605858459356964,0.19605188197052761,0.040315184382995584
PRIMARY,41019,M9_LATENT_CONFOUNDER_SHIFT,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.5914504230181938,0.03213720868463356,1.0,3.226548193070883,3.1664359350513873,0.6714237611938666
PRIMARY,41019,M10_CONTEXT_DEPENDENT_CAUSALITY,A|D,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.07657758666562708,0.04231388282050366,1.0,3.217192674995941,0.2831156409206278,0.06432349763995025
PRIMARY,41019,M11_SHARED_MODEL_CLASS_MISSPECIFICATION,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.7667542639529126,0.09820557855161795,1.0,2.8627202806648957,0.7014672331718258,0.8108763268462793
PRIMARY,41019,N0_ZERO_CAUSE,,C,FALSIFIED_NO_LEVERAGE,,False,True,3.2134312199115094,0.04583105380313276,1.0,3.368088983664985,0.9818935340742025,1.0
PRIMARY,41020,M6_REDUNDANT_CAUSES,A|B,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.033799390119735206,0.010560711047274648,1.0,3.3613693278094603,0.1542955978777031,0.01623764923183637
PRIMARY,41020,M7_SYNERGISTIC_CAUSES,A|B,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,1.0057082703363318,0.6420196974294606,0.5833333333333334,3.336874986386487,0.5606568669138678,0.1871437395149326
PRIMARY,41020,M8_VARIABLE_DELAY,A|B,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.07929592314512939,0.03890568601251687,1.0,3.099456608358775,0.18379681816116947,0.0652226038460052
PRIMARY,41020,M9_LATENT_CONFOUNDER_SHIFT,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.630334949553143,0.052816173559466446,1.0,3.272746105949316,3.2239675379132504,0.6249194153827817
PRIMARY,41020,M10_CONTEXT_DEPENDENT_CAUSALITY,A|D,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.058918454237693936,0.08838993909474588,1.0,3.153641148661689,0.26812770033677036,0.03719971445281722
PRIMARY,41020,M11_SHARED_MODEL_CLASS_MISSPECIFICATION,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.6535356840817537,0.030758337969967468,1.0,2.887245517263219,0.5298449337210618,0.8687420787401438
PRIMARY,41020,N0_ZERO_CAUSE,,C,FALSIFIED_NO_LEVERAGE,,False,True,3.0119885326828157,0.028164876161226128,1.0,3.3786943555773363,1.1105887033044235,1.0
PRIMARY,41021,M6_REDUNDANT_CAUSES,A|B,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.03362881522573357,0.010781849391050749,1.0,3.305715934133378,0.13881830697761682,0.018644351914987273
PRIMARY,41021,M7_SYNERGISTIC_CAUSES,A|B,B,ABSTAIN_UNCERTAIN_MODEL,,False,False,1.0066080359466674,0.611748581757318,0.5,3.3803262238600995,0.6346447844986548,0.15859373102325955
PRIMARY,41021,M8_VARIABLE_DELAY,A|B,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.0558600058444441,0.03439447259568315,1.0,3.091065371473772,0.18848280952830904,0.035134036906963054
PRIMARY,41021,M9_LATENT_CONFOUNDER_SHIFT,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.5590141441062846,0.0464712178915478,1.0,3.2968592220506503,3.2240705670404646,0.624343095264264
PRIMARY,41021,M10_CONTEXT_DEPENDENT_CAUSALITY,A|D,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.06821923520589095,0.04750389683353646,1.0,3.237704545084561,0.27512144327545995,0.046211437389444956
PRIMARY,41021,M11_SHARED_MODEL_CLASS_MISSPECIFICATION,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.7612491445431697,0.03294640278957341,1.0,2.7255625516388404,0.41681513540169707,0.8353276292574281
PRIMARY,41021,N0_ZERO_CAUSE,,C,FALSIFIED_NO_LEVERAGE,,False,True,3.201442809824846,0.03422478899633322,1.0,3.323402643322862,1.0513078729594851,1.0
PRIMARY,41022,M6_REDUNDANT_CAUSES,A|B,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.044727595697170705,0.016482516053541313,1.0,3.290200453970627,0.1517427320097427,0.01507854552968017
PRIMARY,41022,M7_SYNERGISTIC_CAUSES,A|B,B,ABSTAIN_UNCERTAIN_MODEL,,False,False,1.005360450164896,0.7136862844905189,0.5,3.3586639388903583,0.6047119423524732,0.18997640706655552
PRIMARY,41022,M8_VARIABLE_DELAY,A|B,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.07074168402693355,0.027728539872786572,1.0,3.085573307221507,0.1619963620821386,0.03541163141911567
PRIMARY,41022,M9_LATENT_CONFOUNDER_SHIFT,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.5235587396885406,0.04762304845714486,1.0,3.3804630616363243,3.1528930996319247,0.6296890921237394
PRIMARY,41022,M10_CONTEXT_DEPENDENT_CAUSALITY,A|D,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.07897340672998064,0.07065998425415171,1.0,3.2823912097066246,0.3043004197344859,0.07583710898015929
PRIMARY,41022,M11_SHARED_MODEL_CLASS_MISSPECIFICATION,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.703652558945286,0.05825490343716459,1.0,2.7321299036681754,0.3755857793755328,0.8569444134294638
PRIMARY,41022,N0_ZERO_CAUSE,,C,FALSIFIED_NO_LEVERAGE,,False,True,3.0397500110852,0.042877827345462964,1.0,3.294180641911883,0.8847484520409435,1.0
PRIMARY,41023,M6_REDUNDANT_CAUSES,A|B,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.03333604634115027,0.01018576306747042,1.0,3.3205542178755056,0.16211602537814246,0.01895859533948066
PRIMARY,41023,M7_SYNERGISTIC_CAUSES,A|B,B,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.9974346743522791,0.4434110033844353,0.75,3.367244220891516,0.6326359513883694,0.14154658680521295
PRIMARY,41023,M8_VARIABLE_DELAY,A|B,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.07120532483306502,0.050970089262970086,1.0,3.155867510847341,0.20327273849594357,0.046351956830158116
PRIMARY,41023,M9_LATENT_CONFOUNDER_SHIFT,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.5755687403246155,0.03319255226958231,1.0,3.2459155669516866,3.262949098303235,0.6623639916194033
PRIMARY,41023,M10_CONTEXT_DEPENDENT_CAUSALITY,A|D,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.06026253269118584,0.028715711542405063,1.0,3.085280611595204,0.24961783603933138,0.03985930816092104
PRIMARY,41023,M11_SHARED_MODEL_CLASS_MISSPECIFICATION,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.684595440891965,0.03579867219282569,1.0,2.851501961969544,0.5606221754086879,0.8611326992949508
PRIMARY,41023,N0_ZERO_CAUSE,,C,FALSIFIED_NO_LEVERAGE,,False,True,3.0426808654243196,0.0399713115962534,1.0,3.28824256356675,1.1488604057817526,1.0
PRIMARY,41024,M6_REDUNDANT_CAUSES,A|B,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.03527531810756891,0.006370447081340909,1.0,3.4437348059563844,0.1662145318496058,0.020900712290869566
PRIMARY,41024,M7_SYNERGISTIC_CAUSES,A|B,B,ABSTAIN_UNCERTAIN_MODEL,,False,False,1.0083313857160783,0.6483790464581562,0.5833333333333334,3.4736723686390505,0.6723439055976337,0.19995822834819652
PRIMARY,41024,M8_VARIABLE_DELAY,A|B,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.07275111212734987,0.08438484665334516,1.0,3.2086187352456417,0.23069937994720252,0.028761289983701515
PRIMARY,41024,M9_LATENT_CONFOUNDER_SHIFT,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.4776039286909046,0.04341512243244153,1.0,3.3389899911043353,3.0958457657729674,0.6481222104299077
PRIMARY,41024,M10_CONTEXT_DEPENDENT_CAUSALITY,A|D,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.0651928857643608,0.05422783008800208,1.0,3.297727175382267,0.29868699471667576,0.07667812911387095
PRIMARY,41024,M11_SHARED_MODEL_CLASS_MISSPECIFICATION,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.6971320802850416,0.09015012815373623,1.0,2.7743407597393657,0.3885363482676648,0.8444745952848596
PRIMARY,41024,N0_ZERO_CAUSE,,C,FALSIFIED_NO_LEVERAGE,,False,True,3.17930850175856,0.02838315252042365,1.0,3.384662311136309,0.8287283213463934,1.0
PRIMARY,41025,M6_REDUNDANT_CAUSES,A|B,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.04475444681327968,0.013299154913388098,1.0,3.4118634908402274,0.13774531562882036,0.017826936044194337
PRIMARY,41025,M7_SYNERGISTIC_CAUSES,A|B,B,ABSTAIN_UNCERTAIN_MODEL,,False,False,1.0145799564796736,0.40959525242599876,0.8333333333333334,3.320347690602301,0.6615932145841924,0.10078976450567001
PRIMARY,41025,M8_VARIABLE_DELAY,A|B,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.07292985652734653,0.082673045270297,1.0,3.229457311351899,0.1981070129521904,0.043609632953660216
PRIMARY,41025,M9_LATENT_CONFOUNDER_SHIFT,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.511706126507652,0.046318548834513945,1.0,3.3574570657314036,3.1320980536986283,0.6062494300927695
PRIMARY,41025,M10_CONTEXT_DEPENDENT_CAUSALITY,A|D,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.0668405226023685,0.046983173253168926,1.0,3.2639387194626135,0.2711041814914381,0.048431415869693024
PRIMARY,41025,M11_SHARED_MODEL_CLASS_MISSPECIFICATION,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.7276947211819786,0.03983240837878436,1.0,2.6881274107788076,0.3817949749010981,0.8526777221410413
PRIMARY,41025,N0_ZERO_CAUSE,,C,FALSIFIED_NO_LEVERAGE,,False,True,3.056296143654067,0.03756697835859798,1.0,3.242784204044775,1.2551715244826689,1.0
PRIMARY,41026,M6_REDUNDANT_CAUSES,A|B,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.04194392970204136,0.01043067243829259,1.0,3.3949602524199918,0.15013713000837894,0.019501980662028618
PRIMARY,41026,M7_SYNERGISTIC_CAUSES,A|B,B,ABSTAIN_UNCERTAIN_MODEL,,False,False,1.0396377888722403,0.4602026349240255,0.5833333333333334,3.3003183518518093,0.6058930012427354,0.1689261968049481
PRIMARY,41026,M8_VARIABLE_DELAY,A|B,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.06627837037066538,0.06570111260779017,1.0,3.1199499042715577,0.20734586800661584,0.03551089753032991
PRIMARY,41026,M9_LATENT_CONFOUNDER_SHIFT,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.515798750336391,0.03818036575546872,1.0,3.366639535977268,3.16471230405119,0.6435893721401242
PRIMARY,41026,M10_CONTEXT_DEPENDENT_CAUSALITY,A|D,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.06920628780256541,0.037453083705815966,1.0,3.23426438560666,0.24874421259998888,0.07011463225634804
PRIMARY,41026,M11_SHARED_MODEL_CLASS_MISSPECIFICATION,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.6945299117519954,0.07879838251036662,1.0,2.780896997347634,0.42035230988835415,0.8378894986096275
PRIMARY,41026,N0_ZERO_CAUSE,,C,FALSIFIED_NO_LEVERAGE,,False,True,3.037963167767313,0.026709514087373907,1.0,3.3034474045047872,0.7892379587514525,1.0
PRIMARY,41027,M6_REDUNDANT_CAUSES,A|B,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.0660857306291188,0.010127544101671885,1.0,3.2697352308425938,0.1495999167324724,0.039879704509121934
PRIMARY,41027,M7_SYNERGISTIC_CAUSES,A|B,B,ABSTAIN_UNCERTAIN_MODEL,,False,False,1.0076944411112092,0.6617585290305491,0.4166666666666667,3.4095696612658166,0.6988520545116346,0.15210588696291974
PRIMARY,41027,M8_VARIABLE_DELAY,A|B,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.06692973319274138,0.04827980178049021,1.0,3.1671225201448663,0.18888377991757763,0.044232067025508956
PRIMARY,41027,M9_LATENT_CONFOUNDER_SHIFT,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.4494345229062169,0.04090853501062061,1.0,3.260081003267527,3.072182442199744,0.6574265706940736
PRIMARY,41027,M10_CONTEXT_DEPENDENT_CAUSALITY,A|D,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.056175948240391044,0.0765355493948341,1.0,3.292880176279798,0.24907820618177187,0.0626266190341262
PRIMARY,41027,M11_SHARED_MODEL_CLASS_MISSPECIFICATION,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.6983066130954114,0.0530358250364276,1.0,2.7775233945027544,0.4660089913496428,0.851877248812701
PRIMARY,41027,N0_ZERO_CAUSE,,C,FALSIFIED_NO_LEVERAGE,,False,True,3.014247202387862,0.042385330251237106,1.0,3.3203974352210883,1.0864390695178663,1.0
PRIMARY,41028,M6_REDUNDANT_CAUSES,A|B,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.05271316970686629,0.013831749978098818,1.0,3.3180073649482598,0.1579821129891903,0.017027421209603436
PRIMARY,41028,M7_SYNERGISTIC_CAUSES,A|B,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,1.008700787444462,0.6139821884516328,0.3333333333333333,3.28223687783324,0.5856593467833401,0.13757306870532934
PRIMARY,41028,M8_VARIABLE_DELAY,A|B,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.0683599191515557,0.05305714854989915,1.0,3.0598411261685383,0.19245693590095234,0.03590360382073307
PRIMARY,41028,M9_LATENT_CONFOUNDER_SHIFT,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.5720133736552657,0.03754753016319717,1.0,3.410117041200296,3.2014256307102547,0.6323512229627234
PRIMARY,41028,M10_CONTEXT_DEPENDENT_CAUSALITY,A|D,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.08990388467419963,0.049476188081059615,1.0,3.207266587224947,0.23542374536851773,0.04949975365462972
PRIMARY,41028,M11_SHARED_MODEL_CLASS_MISSPECIFICATION,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.7298795104466123,0.03613688785801844,1.0,2.6790755512325926,0.26868925098043067,0.8504428646367479
PRIMARY,41028,N0_ZERO_CAUSE,,C,FALSIFIED_NO_LEVERAGE,,False,True,2.948606554581069,0.04336265349884983,1.0,3.25317829359825,0.9106653817445377,1.0
PRIMARY,41029,M6_REDUNDANT_CAUSES,A|B,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.061644451760931696,0.011306555226455618,1.0,3.362704420644246,0.14570407988107797,0.026696453266565726
PRIMARY,41029,M7_SYNERGISTIC_CAUSES,A|B,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,1.0088461246407356,0.5284551403389114,0.5,3.3302185751717066,0.5444413731565653,0.16479793417522298
PRIMARY,41029,M8_VARIABLE_DELAY,A|B,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.08823572955663955,0.03013937766215421,1.0,3.149255349468251,0.17180923367302012,0.040713243045233306
PRIMARY,41029,M9_LATENT_CONFOUNDER_SHIFT,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.573225960285462,0.034248399761170965,1.0,3.3307863786573204,3.229659638590185,0.6451889265661287
PRIMARY,41029,M10_CONTEXT_DEPENDENT_CAUSALITY,A|D,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.08740465626246538,0.03776591880619913,1.0,3.143608457622676,0.24659083624545314,0.05518232863233415
PRIMARY,41029,M11_SHARED_MODEL_CLASS_MISSPECIFICATION,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,2.0382658198942996,0.1162977486873005,1.0,2.7762909156543554,0.3710502065288994,0.799422075234959
PRIMARY,41029,N0_ZERO_CAUSE,,C,FALSIFIED_NO_LEVERAGE,,False,True,3.357061507076002,0.016628918673351072,1.0,3.3218944720119854,1.1747434294338952,1.0
PRIMARY,41030,M6_REDUNDANT_CAUSES,A|B,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.043819959375899054,0.013770634596762671,1.0,3.3619166157900393,0.1465695872735484,0.021793158855423118
PRIMARY,41030,M7_SYNERGISTIC_CAUSES,A|B,B,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.9953912814375647,0.8734821518985214,0.5,3.317656589608548,0.6214943353429938,0.16223344837887907
PRIMARY,41030,M8_VARIABLE_DELAY,A|B,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.05239595011603149,0.047306274240745634,1.0,3.0926682329716915,0.17955980158143484,0.027763599852523007
PRIMARY,41030,M9_LATENT_CONFOUNDER_SHIFT,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.422254933503071,0.045730620872621405,1.0,3.230876793615674,3.0694006975171275,0.6329329144404023
PRIMARY,41030,M10_CONTEXT_DEPENDENT_CAUSALITY,A|D,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.0781145164913278,0.024573195950400584,1.0,3.299903901106458,0.286020812430556,0.05721144927622169
PRIMARY,41030,M11_SHARED_MODEL_CLASS_MISSPECIFICATION,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.6668022852892306,0.07194408146411375,1.0,2.727408968022851,0.39535730683308573,0.8677299103646449
PRIMARY,41030,N0_ZERO_CAUSE,,C,FALSIFIED_NO_LEVERAGE,,False,True,3.11012217440413,0.02388155918387713,1.0,3.306644039034719,1.0553162956820619,1.0
PRIMARY,41031,M6_REDUNDANT_CAUSES,A|B,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.037991150937968815,0.007772959914777401,1.0,3.2830500615461093,0.13408105613662566,0.018795678774063077
PRIMARY,41031,M7_SYNERGISTIC_CAUSES,A|B,B,ABSTAIN_UNCERTAIN_MODEL,,False,False,1.0067800703859913,0.5822448962517558,0.6666666666666666,3.310597304798153,0.6079650632681723,0.11697858905154433
PRIMARY,41031,M8_VARIABLE_DELAY,A|B,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.06598056774410901,0.05773546477296651,1.0,3.076190265381335,0.17265014596408693,0.04958327059152261
PRIMARY,41031,M9_LATENT_CONFOUNDER_SHIFT,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.5665672462022124,0.03615350332553841,1.0,3.3515578963513537,3.2129043705211187,0.6352469396266187
PRIMARY,41031,M10_CONTEXT_DEPENDENT_CAUSALITY,A|D,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.0733678426933843,0.030106868764520928,1.0,3.2615484265150383,0.2654497772731512,0.06313115498481209
PRIMARY,41031,M11_SHARED_MODEL_CLASS_MISSPECIFICATION,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.7862594276439065,0.11154444202170898,1.0,2.6415281962242214,0.34561608416917294,0.8373951140265764
PRIMARY,41031,N0_ZERO_CAUSE,,C,FALSIFIED_NO_LEVERAGE,,False,True,3.21088412313281,0.02995411152479314,1.0,3.3657511771713353,1.0828647578274975,1.0
INDEPENDENT_REPLICATION,51000,M6_REDUNDANT_CAUSES,A|B,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.04123189879184647,0.010913005518042614,1.0,3.41704215427574,0.16058143656412735,0.02266959782786619
INDEPENDENT_REPLICATION,51000,M7_SYNERGISTIC_CAUSES,A|B,B,ABSTAIN_UNCERTAIN_MODEL,,False,False,1.0065332190136842,0.6231440637308134,0.3333333333333333,3.3539164104237056,0.6267525963303718,0.14806747313474267
INDEPENDENT_REPLICATION,51000,M8_VARIABLE_DELAY,A|B,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.07536172010210551,0.042780783082241876,1.0,3.21050347268261,0.21461715996315522,0.05301342266161591
INDEPENDENT_REPLICATION,51000,M9_LATENT_CONFOUNDER_SHIFT,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.5934600822787757,0.028905141107641554,1.0,3.343367499888964,3.201201696651084,0.6502984056631022
INDEPENDENT_REPLICATION,51000,M10_CONTEXT_DEPENDENT_CAUSALITY,A|D,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.06068441362872261,0.055859661514710265,1.0,3.231953981112221,0.2536495011691788,0.04750116942792702
INDEPENDENT_REPLICATION,51000,M11_SHARED_MODEL_CLASS_MISSPECIFICATION,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.6715859715133383,0.05889139162265559,1.0,2.8763482774899414,0.5496792058716008,0.8575994605096438
INDEPENDENT_REPLICATION,51000,N0_ZERO_CAUSE,,C,FALSIFIED_NO_LEVERAGE,,False,True,3.1210637944637782,0.03365148673213726,1.0,3.3732108576712987,0.7353597064679894,1.0
INDEPENDENT_REPLICATION,51001,M6_REDUNDANT_CAUSES,A|B,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.0525025330817514,0.01338718102987743,1.0,3.4616999491341702,0.16268129980252566,0.016119711514133363
INDEPENDENT_REPLICATION,51001,M7_SYNERGISTIC_CAUSES,A|B,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,1.007124216749276,0.7105672230100184,0.25,3.4280968618914818,0.6776026025211115,0.1379181078022603
INDEPENDENT_REPLICATION,51001,M8_VARIABLE_DELAY,A|B,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.06869887908660714,0.03253193004707225,1.0,3.1576385311637405,0.18945974268398003,0.035556819931154664
INDEPENDENT_REPLICATION,51001,M9_LATENT_CONFOUNDER_SHIFT,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.5426859347300093,0.035622264253191795,1.0,3.37713535506811,3.1131739498853475,0.6181635995166234
INDEPENDENT_REPLICATION,51001,M10_CONTEXT_DEPENDENT_CAUSALITY,A|D,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.05975042569398398,0.08279096631831045,1.0,3.2288483528238254,0.3208493244145721,0.03726398411158138
INDEPENDENT_REPLICATION,51001,M11_SHARED_MODEL_CLASS_MISSPECIFICATION,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.6612429705010507,0.08469590448651629,1.0,2.7504463151181398,0.47117164376640674,0.8511099623156012
INDEPENDENT_REPLICATION,51001,N0_ZERO_CAUSE,,C,FALSIFIED_NO_LEVERAGE,,False,True,3.2159357884202606,0.03317259050460622,1.0,3.2791057913234396,1.2636953767413994,1.0
INDEPENDENT_REPLICATION,51002,M6_REDUNDANT_CAUSES,A|B,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.03301077838919283,0.008384682370569826,1.0,3.3305901526233392,0.15294907547969566,0.02198626882438622
INDEPENDENT_REPLICATION,51002,M7_SYNERGISTIC_CAUSES,A|B,B,ABSTAIN_UNCERTAIN_MODEL,,False,False,1.0047106757614488,0.7450967772899278,0.4166666666666667,3.2863958303233174,0.6471560541833804,0.1285125145859618
INDEPENDENT_REPLICATION,51002,M8_VARIABLE_DELAY,A|B,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.05978382230678732,0.07999272174604644,1.0,3.2115396252764983,0.2084706510877718,0.036780349468626176
INDEPENDENT_REPLICATION,51002,M9_LATENT_CONFOUNDER_SHIFT,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.6770909884262362,0.036571303347281425,1.0,3.364162889852231,3.3061207919782647,0.6756285822887342
INDEPENDENT_REPLICATION,51002,M10_CONTEXT_DEPENDENT_CAUSALITY,A|D,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.06959656654470181,0.05335685173686591,1.0,3.207606533570941,0.2769007929761229,0.06227490333925569
INDEPENDENT_REPLICATION,51002,M11_SHARED_MODEL_CLASS_MISSPECIFICATION,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.729755403584364,0.0927507825121712,1.0,2.683557271427219,0.46437903919732965,0.8176914866407594
INDEPENDENT_REPLICATION,51002,N0_ZERO_CAUSE,,C,FALSIFIED_NO_LEVERAGE,,False,True,2.8673755320394596,0.03178719207630352,1.0,3.4315786454278228,0.9978119995189888,1.0
INDEPENDENT_REPLICATION,51003,M6_REDUNDANT_CAUSES,A|B,A,ACCEPT_CAUSAL_CREDIT,A,False,False,0.049475849139666864,0.012513094458044847,1.0,3.316710157692106,0.1584772652904945,0.031148115855156564
INDEPENDENT_REPLICATION,51003,M7_SYNERGISTIC_CAUSES,A|B,B,ABSTAIN_UNCERTAIN_MODEL,,False,False,1.0101664366056649,0.7856218029217096,0.4166666666666667,3.2916649299738814,0.6119327929809236,0.15870028552751425
INDEPENDENT_REPLICATION,51003,M8_VARIABLE_DELAY,A|B,A,ABSTAIN_UNCERTAIN_MODEL,,False,False,0.07384116437637028,0.05387165865433622,1.0,3.0358859115213592,0.16161978117140025,0.032602877416096146
INDEPENDENT_REPLICATION,51003,M9_LATENT_CONFOUNDER_SHIFT,A,C,ABSTAIN_UNCERTAIN_MODEL,,False,True,1.6314683063444075,0.02591360882237372,1.0,3.363461534491263,3.321504146349512,0.6552642403559691
