cohort,family,seed,n_observed,state,beta_hat,beta_se,relevant_instruments,max_overidentification_z,max_negative_control_z,z_critical,causal_authority_granted,has_exclusion_debt,has_measurement_debt
PRIMARY,V4_SELECTION_BIAS,50011,2076,IDENTIFYING_ASSUMPTION_VIOLATED,1.0955727834553002,0.016920463225244434,2,6.240470628596949,19.031410183853758,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50012,1984,IDENTIFYING_ASSUMPTION_VIOLATED,1.0772896203900004,0.01902503291424553,2,5.028474013598891,16.60142766075988,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50013,2044,IDENTIFYING_ASSUMPTION_VIOLATED,1.136628453720191,0.017987903166664647,2,5.224029863831124,18.530705307945453,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50014,2068,IDENTIFYING_ASSUMPTION_VIOLATED,1.1089280246626803,0.018054215323249675,2,5.9857417754978055,18.18743895227527,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50015,2029,IDENTIFYING_ASSUMPTION_VIOLATED,1.081922370498555,0.018374890538645283,2,6.46977959885568,17.30330190622835,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50016,2100,IDENTIFYING_ASSUMPTION_VIOLATED,1.0932682457524596,0.017402653201080507,2,5.626007578287881,18.61911139035813,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50017,2029,IDENTIFYING_ASSUMPTION_VIOLATED,1.0687181635599703,0.01943502662421417,2,5.30729635076476,15.98514277312081,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50018,2015,IDENTIFYING_ASSUMPTION_VIOLATED,1.073276089026848,0.01920909229441035,2,4.9405885338109385,16.64800285507579,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50019,2057,IDENTIFYING_ASSUMPTION_VIOLATED,1.1218944582421184,0.018120618343578476,2,4.84180033524572,18.028454605768953,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50020,2029,IDENTIFYING_ASSUMPTION_VIOLATED,1.1106301116436896,0.018382566776868874,2,5.66591965027229,18.412032685527798,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50021,2051,IDENTIFYING_ASSUMPTION_VIOLATED,1.0993908894865358,0.01801435382634758,2,5.733518754862956,18.54454818640903,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50022,2056,IDENTIFYING_ASSUMPTION_VIOLATED,1.08454026725012,0.0186909445536673,2,5.990519615085926,17.450957570850843,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50023,2065,IDENTIFYING_ASSUMPTION_VIOLATED,1.0769492379533168,0.018193475462996087,2,6.088869793634863,16.886726930958037,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50024,1986,IDENTIFYING_ASSUMPTION_VIOLATED,1.1070252659734803,0.018652067702192413,2,4.817783100509289,17.890536972749373,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50025,2038,IDENTIFYING_ASSUMPTION_VIOLATED,1.0916941087832557,0.018569964227082146,2,5.401551500959269,16.038281999726735,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50026,2012,IDENTIFYING_ASSUMPTION_VIOLATED,1.0918878200896998,0.018036842891570846,2,5.9509625980039855,19.58217550237438,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50027,2063,IDENTIFYING_ASSUMPTION_VIOLATED,1.1017507615446787,0.018435367418257756,2,5.730616373391877,18.537903325354424,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50028,2081,IDENTIFYING_ASSUMPTION_VIOLATED,1.1467089390374998,0.017377817543560634,2,5.392815315673364,20.479310343133466,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50029,2007,IDENTIFYING_ASSUMPTION_VIOLATED,1.0945914201803661,0.018393344408747705,2,5.2584325933128095,18.78652671336269,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50030,2042,IDENTIFYING_ASSUMPTION_VIOLATED,1.0927237514570933,0.018563107173001765,2,4.002702484957033,18.712442527377107,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50031,2056,IDENTIFYING_ASSUMPTION_VIOLATED,1.1027773027982026,0.017189429156818096,2,3.303067461957384,18.574092778008847,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50032,2038,IDENTIFYING_ASSUMPTION_VIOLATED,1.0763278013193993,0.01868361842053534,2,5.918519708237712,17.64313845659299,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50033,1991,IDENTIFYING_ASSUMPTION_VIOLATED,1.0766034001263107,0.018814402585762023,2,5.236782472364355,16.074517607471883,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50034,2017,IDENTIFYING_ASSUMPTION_VIOLATED,1.1033116628010033,0.01897362443139052,2,5.189773401465771,16.05475224366676,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50035,2043,IDENTIFYING_ASSUMPTION_VIOLATED,1.1012384284007637,0.017781506937716043,2,4.969016889569933,18.435942525576053,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50036,2063,IDENTIFYING_ASSUMPTION_VIOLATED,1.1377660288217584,0.017687197305691654,2,6.065714607410523,19.965967438481247,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50037,2046,IDENTIFYING_ASSUMPTION_VIOLATED,1.0576718991178125,0.01912674526046779,2,5.069398716856207,15.63765468296761,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50038,2055,IDENTIFYING_ASSUMPTION_VIOLATED,1.0956506733669447,0.017781633230555267,2,5.180644638126689,18.98424157889359,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50039,2008,IDENTIFYING_ASSUMPTION_VIOLATED,1.0939892914090985,0.01904128030515356,2,5.462238716810851,16.79198211976752,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50040,2045,IDENTIFYING_ASSUMPTION_VIOLATED,1.1013330279164748,0.018213432116982037,2,6.4061613446628005,19.09593426471601,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50041,1993,IDENTIFYING_ASSUMPTION_VIOLATED,1.1162024140686904,0.017938657494757468,2,4.637260119009145,16.407964527373753,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50042,1994,IDENTIFYING_ASSUMPTION_VIOLATED,1.1041485061927392,0.019012867382916507,2,6.0070757245283595,16.06264878293672,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50043,2032,IDENTIFYING_ASSUMPTION_VIOLATED,1.0772213723170476,0.018675133420321597,2,4.322717127829328,16.508661824325838,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50044,2104,IDENTIFYING_ASSUMPTION_VIOLATED,1.0899773829331931,0.017685565137109973,2,5.219930978627959,18.090956044849623,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50045,2092,IDENTIFYING_ASSUMPTION_VIOLATED,1.134113505911707,0.01844869702463204,2,6.212664200389897,18.900395240707482,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50046,2025,IDENTIFYING_ASSUMPTION_VIOLATED,1.1324844179221543,0.018173979557684065,2,3.375980656905613,17.75098612092009,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50047,2116,IDENTIFYING_ASSUMPTION_VIOLATED,1.0726748796345817,0.017960614905712817,2,5.880141126956345,18.732119642901072,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50048,2031,IDENTIFYING_ASSUMPTION_VIOLATED,1.0827905455107847,0.020122611911986867,2,5.599615130525306,18.16201808237442,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50049,2081,IDENTIFYING_ASSUMPTION_VIOLATED,1.067306500999761,0.018963900697076243,2,5.011580246247226,16.380648379623242,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50050,2012,IDENTIFYING_ASSUMPTION_VIOLATED,1.1112113310223024,0.018713842786825526,2,5.049713179784497,18.847861639192715,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50051,1998,IDENTIFYING_ASSUMPTION_VIOLATED,1.129191165196598,0.019130815560434063,2,6.76254407902004,18.31238248971788,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50052,2042,IDENTIFYING_ASSUMPTION_VIOLATED,1.0961449697870334,0.017494144707183985,2,3.8287929434948946,18.628555623732638,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50053,2046,IDENTIFYING_ASSUMPTION_VIOLATED,1.143671564522974,0.017614490569096274,2,6.446008131858412,21.53002636135164,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50054,2036,IDENTIFYING_ASSUMPTION_VIOLATED,1.0914723127053758,0.017903275343371296,2,5.311370905883363,17.38361881798138,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50055,1997,IDENTIFYING_ASSUMPTION_VIOLATED,1.0954633916887992,0.018972633243208577,2,4.80337808401079,17.769070714570148,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50056,2032,IDENTIFYING_ASSUMPTION_VIOLATED,1.0908808972943558,0.01866555640252886,2,5.46262098594444,16.935193307873327,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50057,2076,IDENTIFYING_ASSUMPTION_VIOLATED,1.0885645386000664,0.018097511248957535,2,6.3622704231970495,17.77123194770516,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50058,2009,IDENTIFYING_ASSUMPTION_VIOLATED,1.0961569588985771,0.018697682755350085,2,4.957024864063559,17.846920629555463,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50059,2113,IDENTIFYING_ASSUMPTION_VIOLATED,1.1205491911197436,0.01871470688898752,2,4.584397212000863,19.112571599969353,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50060,2018,IDENTIFYING_ASSUMPTION_VIOLATED,1.0813179036906118,0.01875887391428825,2,5.332341220665008,15.737032540315237,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50061,2013,IDENTIFYING_ASSUMPTION_VIOLATED,1.133589232489818,0.017388702986492123,2,5.106104414305064,20.085329203757748,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50062,2003,IDENTIFYING_ASSUMPTION_VIOLATED,1.1160510321215378,0.017886974147787057,2,5.750014181060734,19.460575490825477,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50063,2037,IDENTIFYING_ASSUMPTION_VIOLATED,1.0931902389171777,0.0191554633519449,2,5.695233169348055,15.833939926841671,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50064,2066,IDENTIFYING_ASSUMPTION_VIOLATED,1.1097896947123442,0.018335056561422678,2,5.960609958297563,17.066130519352225,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50065,2063,IDENTIFYING_ASSUMPTION_VIOLATED,1.1157388279842941,0.01784375368770026,2,5.7096077207628415,18.74954761322666,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50066,2090,IDENTIFYING_ASSUMPTION_VIOLATED,1.1032703050689308,0.018699726831480426,2,5.420569563317073,16.795877834090767,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50067,2058,IDENTIFYING_ASSUMPTION_VIOLATED,1.0856707201424662,0.01782613286944385,2,4.916950873983063,16.882336602476858,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50068,2064,IDENTIFYING_ASSUMPTION_VIOLATED,1.1246521988924134,0.01821636101532093,2,6.495822092983443,18.895337862576667,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50069,2064,IDENTIFYING_ASSUMPTION_VIOLATED,1.0872482763494487,0.017971094296073416,2,5.507485019172225,18.368735949301463,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50070,2066,IDENTIFYING_ASSUMPTION_VIOLATED,1.109885914426201,0.01816419587196956,2,5.656438905056674,16.98847687863723,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50071,2058,IDENTIFYING_ASSUMPTION_VIOLATED,1.1053507001695486,0.01728535325265328,2,4.847933546228446,18.31134305405895,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50072,1976,IDENTIFYING_ASSUMPTION_VIOLATED,1.1308452013824961,0.018634171349274656,2,6.0259111395442435,17.668608504827688,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50073,1986,IDENTIFYING_ASSUMPTION_VIOLATED,1.126874378058865,0.018319342817026043,2,5.3234483010746345,19.034964578694584,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50074,2064,IDENTIFYING_ASSUMPTION_VIOLATED,1.095703776149046,0.018596506490830545,2,5.19390340970135,16.443124996244634,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50075,2035,IDENTIFYING_ASSUMPTION_VIOLATED,1.074998050383019,0.0181694152042212,2,4.540319729555425,16.497221876289906,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50076,2022,IDENTIFYING_ASSUMPTION_VIOLATED,1.0797765614489754,0.01771933008030893,2,4.1404266526856,16.1271322012514,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50077,2055,IDENTIFYING_ASSUMPTION_VIOLATED,1.1108512779262432,0.017469116310180235,2,6.160188665320958,18.75097324001228,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50078,2028,IDENTIFYING_ASSUMPTION_VIOLATED,1.0908571765339943,0.01815566640064463,2,5.316844997277351,17.028612113585822,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50079,2047,IDENTIFYING_ASSUMPTION_VIOLATED,1.0886840505525284,0.0185716945073753,2,5.423275751708303,17.482038046225203,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50080,2022,IDENTIFYING_ASSUMPTION_VIOLATED,1.094919801800377,0.01775827742995856,2,4.250734996821303,17.880516755454906,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50081,2045,IDENTIFYING_ASSUMPTION_VIOLATED,1.1030661465783493,0.018519015696507334,2,5.339863212805519,17.503112101764508,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50082,2016,IDENTIFYING_ASSUMPTION_VIOLATED,1.0974732601979127,0.017962458800876095,2,5.802049709387481,18.126094351348065,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50083,2068,IDENTIFYING_ASSUMPTION_VIOLATED,1.0984955849633262,0.019151026323714952,2,4.939756703879624,17.50267479619075,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50084,2059,IDENTIFYING_ASSUMPTION_VIOLATED,1.0960542613843889,0.01835210710858404,2,5.544773193279733,16.886011926715348,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50085,2056,IDENTIFYING_ASSUMPTION_VIOLATED,1.1324255886163983,0.01857618646491949,2,5.543901242226579,17.262608267391133,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50086,2029,IDENTIFYING_ASSUMPTION_VIOLATED,1.1226401380165094,0.017722503964837332,2,6.281343591928272,19.77314690308929,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50087,2046,IDENTIFYING_ASSUMPTION_VIOLATED,1.1111082491454474,0.018072959841045812,2,5.637799556105935,17.49025123531312,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50088,2035,IDENTIFYING_ASSUMPTION_VIOLATED,1.0893984639523513,0.018936066416727643,2,5.48867758810482,16.93899183808523,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50089,2048,IDENTIFYING_ASSUMPTION_VIOLATED,1.1187890827880231,0.017734861651911845,2,4.812474124219435,18.939938292871886,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50090,2054,IDENTIFYING_ASSUMPTION_VIOLATED,1.073699116056519,0.01722525191699616,2,4.379370956432544,18.267828033441653,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50091,2097,IDENTIFYING_ASSUMPTION_VIOLATED,1.1030320195014272,0.018911314504440852,2,5.952527520062367,18.893565934936284,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50092,1974,IDENTIFYING_ASSUMPTION_VIOLATED,1.093255747342163,0.018434927213006002,2,5.335057353902317,16.92501683366243,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50093,2083,IDENTIFYING_ASSUMPTION_VIOLATED,1.087185008286269,0.018840131842804714,2,5.924073466025621,18.883709773802934,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50094,2092,IDENTIFYING_ASSUMPTION_VIOLATED,1.1113077581822655,0.017830830313444054,2,5.615144254578838,19.190990522897717,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50095,2112,IDENTIFYING_ASSUMPTION_VIOLATED,1.081635196431065,0.018458687960265674,2,5.570542970204223,18.044416296143638,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50096,1989,IDENTIFYING_ASSUMPTION_VIOLATED,1.1152979838713148,0.018281141021992027,2,5.5228050764936825,17.85465550237589,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50097,2045,IDENTIFYING_ASSUMPTION_VIOLATED,1.065325574882367,0.018276694426785107,2,5.132989465797381,17.29364546792781,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50098,2078,IDENTIFYING_ASSUMPTION_VIOLATED,1.0889408954901534,0.017403048197178177,2,6.184949808317465,18.82522723039311,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50099,2022,IDENTIFYING_ASSUMPTION_VIOLATED,1.1421927786553383,0.017544121197040765,2,5.7444514320019495,19.853402409931615,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50100,2089,IDENTIFYING_ASSUMPTION_VIOLATED,1.1058531512823333,0.018158911704013476,2,5.289106074854687,17.291840947322672,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50101,2040,IDENTIFYING_ASSUMPTION_VIOLATED,1.1000789102635504,0.018676441612243806,2,5.259189896035186,16.907015323246007,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50102,2018,IDENTIFYING_ASSUMPTION_VIOLATED,1.0913148796111716,0.018336984655216777,2,6.033799924188783,16.87117690634235,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50103,2057,IDENTIFYING_ASSUMPTION_VIOLATED,1.101448011977076,0.018121954979015514,2,5.585693684416365,18.50616186928374,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50104,2004,IDENTIFYING_ASSUMPTION_VIOLATED,1.1121853246429851,0.01823228135504666,2,5.135603636522974,16.799295473543992,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50105,2075,IDENTIFYING_ASSUMPTION_VIOLATED,1.1089322652664833,0.018777459008399677,2,6.134595529803763,16.533276544731535,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50106,1989,IDENTIFYING_ASSUMPTION_VIOLATED,1.0873203956716797,0.01823273227033343,2,3.897730300422519,18.047003557466137,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50107,2052,IDENTIFYING_ASSUMPTION_VIOLATED,1.1030917258798716,0.01865142495774751,2,5.764467546645056,17.241123392985465,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50108,2111,IDENTIFYING_ASSUMPTION_VIOLATED,1.1270296329929501,0.017420911362053145,2,6.74376718397282,19.870843890916298,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50109,2026,IDENTIFYING_ASSUMPTION_VIOLATED,1.073766804342401,0.017793823975694702,2,5.555842985025823,18.098538581977945,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50110,2082,IDENTIFYING_ASSUMPTION_VIOLATED,1.098197377958451,0.01813046428640786,2,5.751338227559509,16.837557260076373,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50111,2072,IDENTIFYING_ASSUMPTION_VIOLATED,1.098557095217694,0.018351374218027565,2,5.1080770211670234,17.574971616482213,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50112,2035,IDENTIFYING_ASSUMPTION_VIOLATED,1.1040867758569848,0.01785905275124361,2,4.095619364299963,17.675331436298848,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50113,2032,IDENTIFYING_ASSUMPTION_VIOLATED,1.0836645416938533,0.018421164572978984,2,5.174295369560077,17.60112496435681,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50114,2047,IDENTIFYING_ASSUMPTION_VIOLATED,1.1282389553106176,0.0187454293240509,2,5.265638272999884,18.63771964824377,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50115,2068,IDENTIFYING_ASSUMPTION_VIOLATED,1.107786870804023,0.0191411160218679,2,3.9359906803276594,18.026494825318085,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50116,2070,IDENTIFYING_ASSUMPTION_VIOLATED,1.1079768635852187,0.01807317237698708,2,6.189927825169694,19.556925579494205,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50117,2018,IDENTIFYING_ASSUMPTION_VIOLATED,1.08401342929002,0.018692026671943716,2,5.1928024948659575,17.064751062923705,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50118,2090,IDENTIFYING_ASSUMPTION_VIOLATED,1.1229931595411284,0.017755718112334895,2,5.8808694385561076,18.49369941831137,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50119,2023,IDENTIFYING_ASSUMPTION_VIOLATED,1.0586393108872052,0.018754514283456505,2,5.211405421409143,17.53305690707906,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50120,2040,IDENTIFYING_ASSUMPTION_VIOLATED,1.136275299667737,0.01753078097409276,2,6.254638921101382,19.05009261347126,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50121,2079,IDENTIFYING_ASSUMPTION_VIOLATED,1.11306699758966,0.01783756565470456,2,4.669381552957087,17.729947637248273,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50122,2025,IDENTIFYING_ASSUMPTION_VIOLATED,1.0536681584662677,0.018453545863389088,2,5.2078605412837184,19.51745212274887,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50123,2051,IDENTIFYING_ASSUMPTION_VIOLATED,1.0968971577120077,0.018015411460464436,2,4.990128955597487,17.877064212065136,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50124,2055,IDENTIFYING_ASSUMPTION_VIOLATED,1.0886229255536912,0.018489009396678656,2,6.616004159992957,18.132421619605545,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50125,2071,IDENTIFYING_ASSUMPTION_VIOLATED,1.1143127648370272,0.0177078455471582,2,5.311158360355242,17.511924061550108,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50126,2031,IDENTIFYING_ASSUMPTION_VIOLATED,1.073962986448683,0.017813620441105966,2,5.648704221940943,17.509047202389883,3.090232306167813,False,True,True
PRIMARY,V4_SELECTION_BIAS,50127,2016,IDENTIFYING_ASSUMPTION_VIOLATED,1.1062445806123629,0.019189826649979477,2,4.721725208558532,18.152968487548886,3.090232306167813,False,True,True
PRIMARY,V5_WEAK_RELEVANCE,50000,4096,INSUFFICIENT_INFORMATION_BUDGET,1.6253770962981926,0.3107217354440099,1,0.0,0.9523917549036539,3.090232306167813,False,True,True
PRIMARY,V5_WEAK_RELEVANCE,50001,4096,INSUFFICIENT_INFORMATION_BUDGET,,,0,0.0,0.7112118371271303,3.090232306167813,False,True,True
PRIMARY,V5_WEAK_RELEVANCE,50002,4096,INSUFFICIENT_INFORMATION_BUDGET,,,0,0.0,0.026269612996803984,3.090232306167813,False,True,True
PRIMARY,V5_WEAK_RELEVANCE,50003,4096,INSUFFICIENT_INFORMATION_BUDGET,1.51319500368431,0.25846854752327436,1,0.0,1.6093873614054695,3.090232306167813,False,True,True
PRIMARY,V5_WEAK_RELEVANCE,50004,4096,INSUFFICIENT_INFORMATION_BUDGET,,,0,0.0,0.47835512892400434,3.090232306167813,False,True,True
PRIMARY,V5_WEAK_RELEVANCE,50005,4096,INSUFFICIENT_INFORMATION_BUDGET,,,0,0.0,0.4418773139172869,3.090232306167813,False,True,True
PRIMARY,V5_WEAK_RELEVANCE,50006,4096,INSUFFICIENT_INFORMATION_BUDGET,,,0,0.0,0.8320078736280064,3.090232306167813,False,True,True
PRIMARY,V5_WEAK_RELEVANCE,50007,4096,INSUFFICIENT_INFORMATION_BUDGET,,,0,0.0,1.9675385185520735,3.090232306167813,False,True,True
PRIMARY,V5_WEAK_RELEVANCE,50008,4096,INSUFFICIENT_INFORMATION_BUDGET,,,0,0.0,0.5934914408808257,3.090232306167813,False,True,True
PRIMARY,V5_WEAK_RELEVANCE,50009,4096,INSUFFICIENT_INFORMATION_BUDGET,,,0,0.0,2.374267027754244,3.090232306167813,False,True,True
PRIMARY,V5_WEAK_RELEVANCE,50010,4096,INSUFFICIENT_INFORMATION_BUDGET,,,0,0.0,0.5823807616871342,3.090232306167813,False,True,True
PRIMARY,V5_WEAK_RELEVANCE,50011,4096,INSUFFICIENT_INFORMATION_BUDGET,,,0,0.0,0.9178861934335084,3.090232306167813,False,True,True
PRIMARY,V5_WEAK_RELEVANCE,50012,4096,INSUFFICIENT_INFORMATION_BUDGET,,,0,0.0,1.766302392366507,3.090232306167813,False,True,True
PRIMARY,V5_WEAK_RELEVANCE,50013,4096,INSUFFICIENT_INFORMATION_BUDGET,,,0,0.0,0.9592514467243393,3.090232306167813,False,True,True
PRIMARY,V5_WEAK_RELEVANCE,50014,4096,INSUFFICIENT_INFORMATION_BUDGET,,,0,0.0,0.3303882193728536,3.090232306167813,False,True,True
PRIMARY,V5_WEAK_RELEVANCE,50015,4096,INSUFFICIENT_INFORMATION_BUDGET,,,0,0.0,1.4358519221277068,3.090232306167813,False,True,True
PRIMARY,V5_WEAK_RELEVANCE,50016,4096,INSUFFICIENT_INFORMATION_BUDGET,,,0,0.0,1.4373451978034597,3.090232306167813,False,True,True
PRIMARY,V5_WEAK_RELEVANCE,50017,4096,INSUFFICIENT_INFORMATION_BUDGET,,,0,0.0,1.8554282854735642,3.090232306167813,False,True,True
PRIMARY,V5_WEAK_RELEVANCE,50018,4096,INSUFFICIENT_INFORMATION_BUDGET,,,0,0.0,0.836904436683388,3.090232306167813,False,True,True
PRIMARY,V5_WEAK_RELEVANCE,50019,4096,INSUFFICIENT_INFORMATION_BUDGET,,,0,0.0,0.7205766515333955,3.090232306167813,False,True,True
PRIMARY,V5_WEAK_RELEVANCE,50020,4096,INSUFFICIENT_INFORMATION_BUDGET,,,0,0.0,1.9073122656195018,3.090232306167813,False,True,True
PRIMARY,V5_WEAK_RELEVANCE,50021,4096,INSUFFICIENT_INFORMATION_BUDGET,,,0,0.0,0.44763727610496606,3.090232306167813,False,True,True
PRIMARY,V5_WEAK_RELEVANCE,50022,4096,INSUFFICIENT_INFORMATION_BUDGET,,,0,0.0,0.7863623600176028,3.090232306167813,False,True,True
